,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
101,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731940500,2024-11-18 15:35:00+01:00,3600,6.4,1,155839,False,
102,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731940200,2024-11-18 15:30:00+01:00,3600,6.7,1,155838,False,
103,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731939900,2024-11-18 15:25:00+01:00,3600,6.7,1,155837,False,
104,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731939600,2024-11-18 15:20:00+01:00,3600,6.7,1,155836,False,
105,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731939300,2024-11-18 15:15:00+01:00,3600,6.7,1,155835,False,
106,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731939000,2024-11-18 15:10:00+01:00,3600,6.7,1,155834,False,
107,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731938700,2024-11-18 15:05:00+01:00,3600,6.7,1,155833,False,
108,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731938400,2024-11-18 15:00:00+01:00,3600,6.6,1,155832,False,
109,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731938100,2024-11-18 14:55:00+01:00,3600,6.7,1,155831,False,
110,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731937800,2024-11-18 14:50:00+01:00,3600,6.7,1,155830,False,
111,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731937500,2024-11-18 14:45:00+01:00,3600,6.6,1,155829,False,
112,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731937200,2024-11-18 14:40:00+01:00,3600,6.7,1,155828,False,
113,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731936900,2024-11-18 14:35:00+01:00,3600,6.8,1,155827,False,
114,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731936600,2024-11-18 14:30:00+01:00,3600,6.9,1,155826,False,
115,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731936300,2024-11-18 14:25:00+01:00,3600,6.9,1,155825,False,
116,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731936000,2024-11-18 14:20:00+01:00,3600,6.9,1,155824,False,
117,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731935700,2024-11-18 14:15:00+01:00,3600,7.0,1,155823,False,
118,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731935400,2024-11-18 14:10:00+01:00,3600,6.9,1,155822,False,
119,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731935100,2024-11-18 14:05:00+01:00,3600,7.0,1,155821,False,
120,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731934800,2024-11-18 14:00:00+01:00,3600,7.1,1,155820,False,
